work_id,work_type,year,n_amendment_operations,n_history_witnesses,operation_families,latest_version_id
act_public_1950_3,act_public,2025,1,1,repealed:1,act_public_1950_3_en_2025-11-13
act_public_1950_52,act_public,2016,107,107,amended:35;inserted:13;repealed:45;replaced:14,act_public_1950_52_en_2016-04-04
act_public_1950_54,act_public,2025,95,95,amended:64;inserted:14;repealed:10;replaced:7,act_public_1950_54_en_2025-04-05
act_public_1950_65,act_public,2011,42,42,amended:16;inserted:15;repealed:5;substituted:6,act_public_1950_65_en_2011-01-01
act_public_1950_79,act_public,1953,2,2,repealed:2,act_public_1950_79_en_1953-11-27
act_public_1950_89,act_public,1997,11,11,amended:5;repealed:6,act_public_1950_89_en_1997-07-01
act_public_1951_69,act_public,1960,2,2,repealed:2,act_public_1951_69_en_1960-10-25
act_public_1951_75,act_public,2011,24,24,amended:1;repealed:23,act_public_1951_75_en_2011-09-16
act_public_1951_78,act_public,2017,25,25,repealed:25,act_public_1951_78_en_2017-06-03
act_public_1951_79,act_public,2021,65,65,amended:2;inserted:2;repealed:58;replaced:3,act_public_1951_79_en_2021-10-28
act_public_1952_24,act_public,2018,1,1,repealed:1,act_public_1952_24_en_2018-01-01
act_public_1952_32,act_public,2007,4,4,repealed:3;substituted:1,act_public_1952_32_en_2007-09-20
act_public_1952_35,act_public,2021,22,22,amended:17;inserted:1;repealed:2;replaced:2,act_public_1952_35_en_2021-01-30
act_public_1952_37,act_public,1981,1,1,repealed:1,act_public_1952_37_en_1981-10-23
act_public_1952_45,act_public,2007,28,28,amended:3;inserted:3;repealed:18;substituted:4,act_public_1952_45_en_2007-11-01
act_public_1952_48,act_public,2013,1,1,amended:1,act_public_1952_48_en_2013-07-01
act_public_1952_50,act_public,2007,20,20,amended:1;inserted:2;repealed:12;substituted:5,act_public_1952_50_en_2007-08-01
act_public_1952_51,act_public,2011,227,227,amended:64;inserted:99;repealed:21;substituted:43,act_public_1952_51_en_2011-06-20
act_public_1952_52,act_public,2018,500,500,__unclassified__:1;amended:239;brought into force:4;inserted:107;repealed:77;replaced:72,act_public_1952_52_en_2018-11-12
act_public_1952_68,act_public,2019,6,6,expired:1;repealed:5,act_public_1952_68_en_2019-03-17
act_public_1952_69,act_public,2010,4,4,repealed:3;replaced:1,act_public_1952_69_en_2010-11-01
act_public_1952_70,act_public,1956,13,13,repealed:13,act_public_1952_70_en_1956-10-25
act_public_1952_81,act_public,2017,24,24,repealed:23;replaced:1,act_public_1952_81_en_2017-06-03
act_public_1953_100,act_public,2021,143,143,added:9;amended:62;brought into force:1;editorial change:1;inserted:27;repealed:16;replaced:1;substituted:26,act_public_1953_100_en_2021-10-28
act_public_1953_106,act_public,1958,3,3,amended:1;repealed:2,act_public_1953_106_en_1958-03-31
act_public_1953_107,act_public,1962,1,1,repealed:1,act_public_1953_107_en_1962-01-01
act_public_1953_112,act_public,1970,14,14,repealed:14,act_public_1953_112_en_1970-11-27
act_public_1953_115,act_public,2017,24,24,__missing__:1;repealed:23,act_public_1953_115_en_2017-06-03
act_public_1953_20,act_public,2017,8,8,amended:4;inserted:1;repealed:2;replaced:1,act_public_1953_20_en_2017-06-03
act_public_1953_31,act_public,2025,643,643,amended:291;brought into force:4;editorial change:3;inserted:206;repealed:76;replaced:63,act_public_1953_31_en_2025-11-27
act_public_1953_5,act_public,2019,15,15,amended:3;editorial change:10;inserted:2,act_public_1953_5_en_2019-10-24
act_public_1953_50,act_public,2012,107,107,amended:50;inserted:34;repealed:4;substituted:19,act_public_1953_50_en_2012-03-07
act_public_1953_64,act_public,2017,178,178,amended:15;brought into force:2;inserted:14;repealed:143;replaced:4,act_public_1953_64_en_2017-02-24
act_public_1953_67,act_public,2007,3,3,repealed:3,act_public_1953_67_en_2007-09-03
act_public_1953_80,act_public,2026,4,4,amended:3;repealed:1,act_public_1953_80_en_2026-04-05
act_public_1954_30,act_public,2007,2,2,repealed:1;substituted:1,act_public_1954_30_en_2007-09-20
act_public_1954_54,act_public,2015,574,574,__unclassified__:1;added:29;amended:328;brought into force:1;inserted:82;repealed:76;replaced:4;substituted:53,act_public_1954_54_en_2015-04-01
act_public_1954_57,act_public,2003,4,4,repealed:4,act_public_1954_57_en_2003-07-01
act_public_1954_58,act_public,1990,1,1,repealed:1,act_public_1954_58_en_1990-07-19
act_public_1954_59,act_public,2009,8,8,amended:2;repealed:6,act_public_1954_59_en_2009-07-01
act_public_1954_90,act_public,2017,39,39,repealed:39,act_public_1954_90_en_2017-06-03
act_public_1955_108,act_public,2021,64,64,amended:35;editorial change:1;inserted:3;repealed:13;replaced:12,act_public_1955_108_en_2021-10-28
act_public_1955_23,act_public,2012,85,85,amended:28;inserted:20;repealed:4;replaced:2;substituted:31,act_public_1955_23_en_2012-03-07
act_public_1955_37,act_public,2024,106,106,__unclassified__:1;amended:27;editorial change:1;inserted:39;repealed:21;replaced:17,act_public_1955_37_en_2024-06-05
act_public_1955_49,act_public,1999,8,8,amended:2;repealed:6,act_public_1955_49_en_1999-09-08
act_public_1955_51,act_public,2025,148,148,amended:113;editorial change:1;inserted:10;repealed:13;replaced:11,act_public_1955_51_en_2025-11-27
act_public_1955_8,act_public,2017,4,4,repealed:4,act_public_1955_8_en_2017-06-03
act_public_1955_86,act_public,2003,2,2,repealed:2,act_public_1955_86_en_2003-07-01
act_public_1955_88,act_public,2021,48,48,__missing__:1;amended:12;inserted:16;repealed:6;replaced:13,act_public_1955_88_en_2021-02-06
act_public_1955_92,act_public,2023,157,157,amended:61;inserted:29;repealed:35;replaced:32,act_public_1955_92_en_2023-10-06
act_public_1955_93,act_public,2025,177,177,__missing__:1;amended:94;inserted:48;repealed:11;replaced:23,act_public_1955_93_en_2025-09-18
act_public_1955_94,act_public,2007,24,24,__missing__:2;added:2;amended:1;inserted:2;repealed:4;substituted:13,act_public_1955_94_en_2007-09-03
act_public_1956_23,act_public,2008,2,2,__missing__:1;repealed:1,act_public_1956_23_en_2008-01-01
act_public_1956_27,act_public,2007,5,5,repealed:5,act_public_1956_27_en_2007-09-20
act_public_1956_43,act_public,1993,2,2,repealed:2,act_public_1956_43_en_1993-07-01
act_public_1956_47,act_public,2025,1790,1790,__missing__:6;amended:1029;editorial change:8;expired:1;inserted:387;repealed:197;replaced:162,act_public_1956_47_en_2025-11-13
act_public_1956_48,act_public,1959,3,3,repealed:3,act_public_1956_48_en_1959-10-22
act_public_1956_51,act_public,2017,6,6,repealed:6,act_public_1956_51_en_2017-06-03
act_public_1956_53,act_public,1987,12,12,__missing__:3;amended:2;repealed:7,act_public_1956_53_en_1987-04-01
act_public_1956_61,act_public,2021,220,220,__missing__:1;amended:101;inserted:59;repealed:29;replaced:30,act_public_1956_61_en_2021-01-30
act_public_1956_65,act_public,2025,970,970,__missing__:6;amended:398;brought into force:1;inserted:257;repealed:210;replaced:98,act_public_1956_65_en_2025-11-13
act_public_1957_103,act_public,2007,132,132,amended:7;inserted:6;repealed:103;substituted:16,act_public_1957_103_en_2007-09-20
act_public_1957_106,act_public,2017,9,9,inserted:1;repealed:8,act_public_1957_106_en_2017-06-03
act_public_1957_107,act_public,1968,3,3,amended:2;repealed:1,act_public_1957_107_en_1968-04-01
act_public_1957_108,act_public,2021,41,41,amended:15;inserted:10;repealed:6;replaced:10,act_public_1957_108_en_2021-01-30
act_public_1957_18,act_public,2025,60,60,__missing__:1;amended:23;inserted:18;repealed:7;replaced:11,act_public_1957_18_en_2025-03-30
act_public_1957_29,act_public,2020,21,21,amended:14;inserted:4;replaced:3,act_public_1957_29_en_2020-08-01
act_public_1957_71,act_public,2011,4,4,repealed:3;substituted:1,act_public_1957_71_en_2011-07-01
act_public_1957_80,act_public,2015,4,4,__missing__:1;repealed:3,act_public_1957_80_en_2015-09-23
act_public_1957_81,act_public,2007,6,6,repealed:6,act_public_1957_81_en_2007-09-03
act_public_1957_87,act_public,2026,847,847,amended:195;editorial change:3;inserted:180;repealed:356;replaced:113,act_public_1957_87_en_2026-04-05B
act_public_1957_88,act_public,2025,61,61,amended:35;editorial change:4;inserted:14;repealed:3;replaced:5,act_public_1957_88_en_2025-11-27
act_public_1957_89,act_public,2022,33,33,amended:8;inserted:18;replaced:7,act_public_1957_89_en_2022-04-12
act_public_1957_9,act_public,2018,6,6,repealed:6,act_public_1957_9_en_2018-01-01
act_public_1958_108,act_public,2008,9,9,amended:5;inserted:1;repealed:2;replaced:1,act_public_1958_108_en_2008-01-01
act_public_1958_109,act_public,2008,413,413,amended:106;inserted:126;repealed:65;substituted:116,act_public_1958_109_en_2008-10-01
act_public_1958_19,act_public,2025,54,54,__unclassified__:2;amended:29;inserted:11;repealed:5;replaced:7,act_public_1958_19_en_2025-04-05
act_public_1958_37,act_public,2007,5,5,amended:1;replaced:4,act_public_1958_37_en_2007-11-01
act_public_1958_38,act_public,2017,5,5,repealed:5,act_public_1958_38_en_2017-06-03
act_public_1958_41,act_public,2007,4,4,repealed:4,act_public_1958_41_en_2007-09-03
act_public_1958_47,act_public,2007,14,14,repealed:13;substituted:1,act_public_1958_47_en_2007-09-20
act_public_1958_75,act_public,2018,1,1,repealed:1,act_public_1958_75_en_2018-11-12
act_public_1959_50,act_public,1972,1,1,replaced:1,act_public_1959_50_en_1972-10-20
act_public_1959_90,act_public,2022,44,44,__unclassified__:4;added:1;amended:13;inserted:6;repealed:14;replaced:3;substituted:3,act_public_1959_90_en_2022-11-29
act_public_1959_92,act_public,2003,10,10,amended:3;inserted:1;repealed:6,act_public_1959_92_en_2003-07-01
act_public_1959_96,act_public,2017,5,5,repealed:5,act_public_1959_96_en_2017-06-03
act_public_1959_98,act_public,2021,138,138,amended:19;inserted:43;repealed:73;replaced:3,act_public_1959_98_en_2021-10-28
act_public_1960_107,act_public,2003,6,6,repealed:6,act_public_1960_107_en_2003-07-01
act_public_1960_108,act_public,1995,3,3,amended:1;repealed:2,act_public_1960_108_en_1995-10-03
act_public_1960_114,act_public,2017,3,3,repealed:3,act_public_1960_114_en_2017-06-03
act_public_1960_117,act_public,2020,3,3,amended:1;inserted:1;repealed:1,act_public_1960_117_en_2020-11-06
act_public_1960_17,act_public,2021,9,9,amended:3;inserted:6,act_public_1960_17_en_2021-10-28
act_public_1960_29,act_public,2017,7,7,amended:3;repealed:3;replaced:1,act_public_1960_29_en_2017-06-03
act_public_1960_32,act_public,2007,27,27,__missing__:1;repealed:22;substituted:4,act_public_1960_32_en_2007-09-20
act_public_1960_47,act_public,2025,17,17,amended:11;brought into force:1;inserted:1;repealed:2;replaced:2,act_public_1960_47_en_2025-04-05
act_public_1960_8,act_public,1974,2,2,amended:2,act_public_1960_8_en_1974-03-08
act_public_1960_99,act_public,2014,88,88,__missing__:2;__unclassified__:1;amended:45;inserted:19;repealed:7;replaced:14,act_public_1960_99_en_2014-12-01
act_public_1961_120,act_public,2017,16,16,amended:9;repealed:7,act_public_1961_120_en_2017-06-03
act_public_1961_127,act_public,2010,7,7,amended:1;expired:2;inserted:1;repealed:3,act_public_1961_127_en_2010-11-01
act_public_1961_128,act_public,1969,2,2,amended:1;repealed:1,act_public_1961_128_en_1969-10-24
act_public_1961_129,act_public,1996,15,15,repealed:15,act_public_1961_129_en_1996-06-24
act_public_1961_131,act_public,2017,105,105,amended:4;repealed:98;replaced:3,act_public_1961_131_en_2017-06-03
act_public_1961_15,act_public,2007,24,24,__missing__:2;__unclassified__:1;amended:16;repealed:4;substituted:1,act_public_1961_15_en_2007-09-20
act_public_1961_3,act_public,2022,80,80,amended:31;inserted:24;repealed:5;replaced:20,act_public_1961_3_en_2022-11-24
act_public_1961_43,act_public,2025,899,899,__missing__:12;__unclassified__:4;amended:250;brought into force:2;editorial change:1;inserted:165;repealed:326;replaced:139,act_public_1961_43_en_2025-11-27B
act_public_1961_48,act_public,2010,80,80,amended:12;inserted:14;repealed:49;substituted:5,act_public_1961_48_en_2010-11-29
act_public_1961_49,act_public,2020,92,92,amended:12;inserted:7;repealed:73,act_public_1961_49_en_2020-08-01
act_public_1961_50,act_public,2020,91,91,amended:13;inserted:7;repealed:71,act_public_1961_50_en_2020-08-01
act_public_1961_51,act_public,2020,94,94,amended:10;inserted:5;repealed:79,act_public_1961_51_en_2020-08-01
act_public_1961_52,act_public,2020,91,91,__missing__:3;amended:9;inserted:8;repealed:68;replaced:3,act_public_1961_52_en_2020-08-01
act_public_1961_68,act_public,1980,4,4,amended:2;repealed:2,act_public_1961_68_en_1980-04-01
act_public_1961_70,act_public,2021,37,37,amended:14;editorial change:1;inserted:11;repealed:3;replaced:8,act_public_1961_70_en_2021-10-28B
act_public_1961_91,act_public,2017,1,1,repealed:1,act_public_1961_91_en_2017-06-03
act_public_1962_112,act_public,2011,2,2,repealed:2,act_public_1962_112_en_2011-01-01
act_public_1962_117,act_public,1992,29,29,repealed:29,act_public_1962_117_en_1992-11-18
act_public_1962_119,act_public,1968,8,8,repealed:8,act_public_1962_119_en_1968-04-01
act_public_1962_131,act_public,2017,6,6,repealed:6,act_public_1962_131_en_2017-06-03
act_public_1962_133,act_public,2022,78,78,amended:40;inserted:20;repealed:4;replaced:14,act_public_1962_133_en_2022-11-29
act_public_1962_135,act_public,2011,784,784,__missing__:3;__unclassified__:4;added:1;amended:185;inserted:118;repealed:382;replaced:7;substituted:84,act_public_1962_135_en_2011-05-10
act_public_1962_140,act_public,2013,15,15,amended:11;repealed:1;substituted:3,act_public_1962_140_en_2013-12-18
act_public_1962_20,act_public,2021,63,63,amended:44;inserted:12;repealed:1;replaced:6,act_public_1962_20_en_2021-10-28B
act_public_1962_48,act_public,2021,84,84,amended:70;inserted:5;repealed:3;replaced:6,act_public_1962_48_en_2021-10-28
act_public_1962_49,act_public,1988,2,2,__missing__:1;repealed:1,act_public_1962_49_en_1988-07-14
act_public_1963_104,act_public,2017,1,1,repealed:1,act_public_1963_104_en_2017-06-03
act_public_1963_123,act_public,1993,17,17,repealed:17,act_public_1963_123_en_1993-07-01
act_public_1963_127,act_public,2017,2,2,repealed:2,act_public_1963_127_en_2017-06-03
act_public_1963_128,act_public,1992,2,2,repealed:2,act_public_1963_128_en_1992-12-18
act_public_1963_130,act_public,2010,1,1,repealed:1,act_public_1963_130_en_2010-11-01
act_public_1963_138,act_public,2021,36,36,inserted:1;repealed:35,act_public_1963_138_en_2021-10-28
act_public_1963_2,act_public,2009,10,10,amended:10,act_public_1963_2_en_2009-07-01
act_public_1963_23,act_public,2012,88,88,amended:29;inserted:26;repealed:9;replaced:24,act_public_1963_23_en_2012-06-30
act_public_1963_51,act_public,2020,35,35,__unclassified__:1;amended:20;inserted:5;repealed:4;replaced:5,act_public_1963_51_en_2020-07-25
act_public_1963_61,act_public,2018,22,22,amended:15;inserted:1;repealed:2;substituted:4,act_public_1963_61_en_2018-11-12
act_public_1963_7,act_public,2020,99,99,amended:21;inserted:7;repealed:71,act_public_1963_7_en_2020-08-01
act_public_1963_8,act_public,2020,93,93,amended:9;inserted:7;repealed:77,act_public_1963_8_en_2020-08-01
act_public_1964_1,act_public,2008,2,2,inserted:1;repealed:1,act_public_1964_1_en_2008-10-01
act_public_1964_117,act_public,1991,4,4,amended:1;repealed:3,act_public_1964_117_en_1991-06-28
act_public_1964_135,act_public,2020,420,420,added:2;amended:33;brought into force:1;inserted:18;repealed:353;replaced:1;substituted:12,act_public_1964_135_en_2020-08-01
act_public_1964_136,act_public,2018,2709,2709,__missing__:7;amended:1375;brought into force:2;inserted:573;repealed:439;replaced:313,act_public_1964_136_en_2018-11-26
act_public_1964_19,act_public,2008,27,27,amended:8;brought into force:1;inserted:3;repealed:2;substituted:13,act_public_1964_19_en_2008-11-01
act_public_1964_24,act_public,2007,7,7,repealed:5;substituted:2,act_public_1964_24_en_2007-09-03B
act_public_1964_27,act_public,1990,44,44,amended:4;brought into force:1;repealed:39,act_public_1964_27_en_1990-02-01
act_public_1964_28,act_public,2021,52,52,added:2;amended:25;inserted:16;repealed:8;substituted:1,act_public_1964_28_en_2021-10-28
act_public_1964_32,act_public,2021,92,92,__missing__:5;added:3;amended:62;inserted:8;repealed:6;substituted:8,act_public_1964_32_en_2021-10-28
act_public_1964_34,act_public,2007,3,3,repealed:3,act_public_1964_34_en_2007-09-03
act_public_1964_45,act_public,2023,116,116,amended:65;inserted:24;repealed:6;replaced:21,act_public_1964_45_en_2023-12-23
act_public_1964_46,act_public,1993,15,15,repealed:15,act_public_1964_46_en_1993-07-01
act_public_1964_47,act_public,2021,24,24,amended:20;inserted:1;repealed:2;substituted:1,act_public_1964_47_en_2021-01-30
act_public_1964_6,act_public,2017,5,5,amended:1;repealed:4,act_public_1964_6_en_2017-06-03
act_public_1964_69,act_public,1965,89,89,amended:68;brought into force:1;inserted:4;repealed:3;substituted:13,act_public_1964_69_en_1965-08-04
act_public_1964_70,act_public,2007,62,62,amended:1;repealed:61,act_public_1964_70_en_2007-09-20
act_public_1964_75,act_public,2025,138,138,added:2;amended:76;editorial change:4;inserted:34;repealed:6;replaced:6;substituted:10,act_public_1964_75_en_2025-11-27B
act_public_1965_120,act_public,1976,6,6,amended:5;repealed:1,act_public_1965_120_en_1976-12-10
act_public_1965_121,act_public,2007,8,8,repealed:8,act_public_1965_121_en_2007-09-03
act_public_1965_122,act_public,1988,5,5,amended:1;repealed:4,act_public_1965_122_en_1988-03-01
act_public_1965_22,act_public,2025,382,382,amended:120;inserted:84;repealed:118;replaced:60,act_public_1965_22_en_2025-03-30
